verified,hour_created,geo_enabled,default_profile,default_profile_image,favourites_count,followers_count,friends_count,statuses_count,average_tweets_per_day,network,tweet_to_followers,follower_acq_rate,friends_acq_rate,prediction
False,10,False,False,False,52461,3304,2364,353727,358849.0,62.95,103.529,9.039,8.921,1
False,15,True,True,False,5921,46,385,24214,28837.0,22.931,38.866,8.449,8.519,0
False,17,False,True,False,9544,1110,2977,42223,46725.0,56.097,74.694,8.633,8.92,1
False,15,False,False,False,2284,1431,1421,15317,18789.0,52.756,70.029,8.498,8.496,1
False,17,False,True,False,6,674,138,3471,5009.0,32.147,53.111,7.702,7.425,1
False,16,False,True,False,2796,3146,413,7043,8224.0,48.534,71.36,8.373,7.375,0
False,12,False,True,False,9062,19,35,5671,6109.0,10.735,25.893,6.127,6.161,0
False,10,False,True,False,12176,42,75,5690,9363.0,16.289,32.522,8.22,8.229,0
False,22,False,True,True,401,17,113,1290,1700.0,13.689,20.704,6.059,6.261,0
False,18,True,False,False,11982,1069,4275,54642,59122.0,58.32,76.092,8.622,9.077,1
False,12,False,True,False,1156,164,593,22531,23472.0,32.611,51.175,7.009,7.336,1
False,15,True,False,False,1679,18995,2110,54868,60070.0,75.416,107.512,10.094,8.897,1
False,21,False,True,False,0,3,0,3379,3523.0,0.0,11.265,4.997,4.977,1
False,11,True,True,False,147143,524,50,127251,131140.0,24.627,73.62,8.393,8.279,0
False,21,False,False,False,2562,687,1908,76978,82041.0,49.358,73.514,8.657,8.85,1
False,16,False,False,False,388,605,1524,167259,170997.0,46.961,77.057,8.377,8.568,1
False,19,True,False,False,13579,1926,708,123414,127837.0,49.647,88.672,8.756,8.543,1
False,0,False,True,False,39915,392,353,11392,11584.0,35.062,55.8,6.372,6.303,0
False,10,True,False,False,8,619,1523,13044,17489.0,47.124,60.929,8.53,8.694,1
False,3,False,True,False,41017,122,450,91036,91707.0,29.41,54.95,6.677,7.023,1
False,16,True,False,False,1916,31374,34406,2138365,2142674.0,108.156,150.912,10.482,10.564,1
False,8,False,False,False,29968,216214,598,990669,992555.0,78.56,169.595,12.293,7.818,1
False,17,True,False,False,18999,2188,1399,19045,22553.0,55.717,75.794,8.648,8.499,1
False,15,False,False,False,387,524,882,44324,48629.0,42.487,67.014,8.483,8.554,1
False,20,True,True,False,47868,2213,4977,108230,110857.0,65.57,89.288,8.485,8.937,1
False,11,False,True,False,2552,104,219,2420,3434.0,25.102,36.263,7.02,7.118,0
False,10,True,True,False,3078,9860,6922,28146,28937.0,81.32,94.218,9.274,8.951,1
True,15,False,False,False,101,351117,168,324868,328538.0,65.503,162.052,12.779,8.253,1
False,9,True,False,False,360,491,1901,19570,23554.0,46.803,61.252,8.406,8.68,1
False,18,True,False,False,511,58931,64346,149950,154286.0,121.617,130.91,11.055,11.137,1
False,20,True,True,False,267,15,23,1850,5838.0,8.811,20.86,8.295,8.297,0
False,22,False,True,False,563,233,372,52991,53303.0,32.304,59.342,6.303,6.529,1
False,19,False,True,False,108,238,20,105729,107281.0,16.673,63.355,7.491,7.361,1
True,12,True,False,False,12,3857097,1216,340104,345928.0,107.737,193.162,15.167,8.86,1
False,9,False,True,False,216858,1508,1875,303872,305496.0,55.164,92.4,8.05,8.161,1
False,18,True,False,False,265829,2640,1883,215695,218747.0,59.416,96.766,8.647,8.504,1
False,15,False,True,False,217,160,344,1977,3027.0,29.693,38.567,7.099,7.241,1
True,23,False,False,False,142,10872953,1051,804794,809631.0,112.739,220.317,16.202,8.681,1
False,9,False,False,False,62455,2018,2062,812585,814746.0,58.082,103.562,8.338,8.349,1
False,15,False,True,False,217,160,344,1977,3027.0,29.693,38.567,7.099,7.241,1
False,14,True,False,False,136,482305,380,126153,130766.0,77.769,153.702,13.096,8.516,1
False,11,True,False,False,653104,6965,84,187742,190042.0,39.312,107.449,9.134,7.777,1
False,8,False,False,False,29968,216214,598,990669,992555.0,78.56,169.595,12.293,7.818,1
False,1,False,True,True,22256,1087,1477,36201,40199.0,51.031,73.395,8.534,8.608,0
False,8,True,True,False,13461,872,2359,25991,31394.0,52.594,68.84,8.744,8.957,1
False,15,False,True,False,0,17,20,16617,18772.0,8.8,28.089,7.684,7.685,1
False,14,True,False,False,101288,1269,2867,154766,159026.0,56.898,85.402,8.618,8.872,1
False,18,False,True,False,7785,817,4904,11614,11951.0,56.995,62.777,7.052,8.564,1
False,13,False,True,False,1690,16,21,263,436.0,8.758,15.798,5.247,5.273,0
False,11,False,False,False,3,1754,161,1167710,1171781.0,38.005,104.363,8.67,8.351,1
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
True,15,False,False,False,5875,315358,3504,159543,164620.0,103.342,151.685,12.677,9.057,1
False,22,True,False,False,32177,3283,1031,13082,17774.0,56.186,76.75,8.984,8.652,0
False,13,True,False,False,12463,13026,1242,24466,29080.0,67.51,95.743,9.778,8.675,1
True,15,False,False,False,5875,315358,3504,159543,164620.0,103.342,151.685,12.677,9.057,1
False,16,True,True,False,6511,996,798,1375,2118.0,46.147,49.9,7.462,7.341,0
False,20,True,True,False,11483,614,280,905,1279.0,36.207,43.725,6.897,6.485,0
False,22,False,True,False,2513,1815,2460,3097,4878.0,58.597,60.324,8.188,8.353,0
False,18,True,False,False,5022,1004,677,6838,11494.0,45.065,61.042,8.641,8.582,1
False,20,False,False,False,48,1676,1004,18565,23181.0,51.325,72.979,8.747,8.634,1
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
False,18,True,True,False,644,685,205,398,1480.0,34.796,39.113,7.478,7.161,0
True,9,True,False,False,982,376409,7,69109,73686.0,26.697,143.065,12.851,8.431,1
False,17,False,False,False,1197,248,404,701,5313.0,33.126,36.161,8.489,8.521,0
False,13,True,True,False,1362,1963,771,1659,6064.0,50.418,56.223,8.759,8.552,1
False,5,False,True,False,7652,931,1276,2070,3092.0,48.902,52.208,7.578,7.74,1
False,23,True,True,False,40843,6625,5196,105931,109924.0,75.281,101.806,9.27,9.126,1
True,9,True,False,False,982,376409,7,69109,73686.0,26.697,143.065,12.851,8.431,1
False,0,False,True,False,1074,33,120,9864,14020.0,16.912,32.431,8.34,8.361,0
True,19,True,False,False,76,237160,2534,275161,279665.0,97.006,155.017,12.395,8.859,1
False,4,True,False,False,23754,6587,2014,14590,17227.0,66.9,84.309,9.13,8.445,1
False,1,False,False,False,5741,1475,3436,2150,7945.0,59.416,55.996,8.892,9.13,1
False,17,False,True,False,533,3977,849,952,5147.0,55.908,56.856,9.009,8.526,1
False,20,True,True,False,155,318,531,284,3705.0,36.186,32.588,8.227,8.282,1
False,4,True,False,False,6190,3809,5008,73088,78629.0,70.242,92.344,9.143,9.264,1
True,22,True,False,False,8484,5637,1080,12304,17256.0,60.337,81.344,9.268,8.705,0
False,16,False,True,False,659,318,192,324,2662.0,30.34,33.345,7.885,7.836,0
False,0,True,False,False,56616,3402,4146,62811,68590.0,67.744,89.846,9.125,9.203,1
False,5,True,False,False,4920,3765,1982,12303,17485.0,62.514,77.543,9.099,8.877,1
True,23,False,True,False,11123,9375,2460,10300,14481.0,71.414,84.508,9.515,8.801,0
False,13,False,True,False,741,76,55,6568,7566.0,17.485,38.183,6.98,6.96,0
False,13,False,True,False,3587,140,358,5042,5242.0,29.115,42.192,5.832,6.326,0
False,18,False,True,False,637,1318,273,1264,2105.0,40.328,51.319,7.678,7.017,1
False,19,False,True,False,934,5418,804,1698,3746.0,57.526,63.948,8.918,7.956,1
False,17,True,False,False,16004,23761,1066,13897,17707.0,70.255,96.119,10.225,8.492,1
False,17,False,True,False,58502,2769,739,30984,34562.0,52.368,81.971,8.756,8.371,0
True,13,False,False,False,4644,146897,1377,103862,108895.0,86.0,137.426,11.931,8.766,1
False,15,False,False,False,1574,2174,1706,6176,10349.0,57.194,67.077,8.756,8.679,1
False,17,False,True,False,26,3,3,45,185.0,1.922,5.308,4.97,4.97,1
False,14,False,True,False,700,73,521,2508,2562.0,26.933,33.691,4.852,6.356,1
False,20,True,True,False,11483,614,280,905,1279.0,36.207,43.725,6.897,6.485,0
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
True,18,True,False,False,5033,212244,487,163223,168381.0,75.927,147.221,12.29,8.639,1
True,23,False,False,False,55916,575153,99,255701,260752.0,61.076,165.14,13.271,8.547,0
False,4,True,False,False,23754,6587,2014,14590,17227.0,66.9,84.309,9.13,8.445,1
False,22,False,True,False,39,457,362,516,1264.0,36.114,38.281,7.095,7.013,1
True,20,True,False,False,309389,34171,5335,55215,59782.0,89.591,113.985,10.565,9.201,0
False,3,True,False,False,83655,79611,38649,179696,184363.0,119.195,136.537,11.342,10.676,1
False,14,False,True,False,54692,431,904,13930,15521.0,41.313,57.904,7.612,7.822,0
False,17,False,False,False,1808,727,396,4965,8204.0,39.436,56.086,8.286,8.199,0
False,21,False,True,False,3867,488331,2260,246121,250155.0,101.169,162.602,13.107,8.748,1
False,4,True,True,False,13184,1678,1823,35147,38979.0,55.76,77.73,8.615,8.64,1
True,22,True,False,False,8484,5637,1080,12304,17256.0,60.337,81.344,9.268,8.705,0
False,1,True,False,False,35348,4055,4325,41832,46883.0,69.557,88.409,9.117,9.146,0
False,21,True,False,False,45002,20355,1530,73832,79622.0,72.758,111.212,10.171,8.899,1
False,17,False,False,False,3,63,37,19516,23199.0,15.128,41.086,8.229,8.222,1
True,1,True,False,False,38974,10986,1220,267,5625.0,66.131,52.021,9.702,8.792,0
False,13,False,False,False,6578,1159,569,2659,6231.0,44.776,55.646,8.462,8.329,1
False,15,False,True,False,0,42,61,290,436.0,15.523,21.339,5.242,5.338,1
False,15,True,True,False,10275,1036,1175,1445,6093.0,49.094,50.529,8.646,8.67,0
False,13,False,True,False,741,76,55,6568,7566.0,17.485,38.183,6.98,6.96,0
False,3,False,True,False,3413,50,611,158,2317.0,25.229,19.93,7.701,7.927,0
False,16,True,False,False,21038,3889,2144,20525,25132.0,63.409,82.078,9.047,8.818,1
True,13,False,False,False,4644,146897,1377,103863,108896.0,86.0,137.426,11.931,8.766,1
False,13,True,False,False,148927,10930,4171,40261,43745.0,77.521,98.603,9.576,8.943,1
False,17,True,False,False,16004,23761,1066,13897,17707.0,70.255,96.119,10.225,8.492,1
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
False,17,False,True,False,26,3,3,45,185.0,1.922,5.308,4.97,4.97,1
False,1,False,True,False,155,621,449,672,2286.0,39.3,41.89,7.712,7.632,1
False,11,False,True,True,690,98,305,337,454.0,26.301,26.758,5.375,6.047,1
False,5,True,False,False,16807,914,770,8988,10923.0,45.33,62.078,7.955,7.903,0
False,14,False,True,False,700,73,521,2508,2562.0,26.933,33.691,4.852,6.356,1
False,4,False,True,False,3249,856,611,2221,7129.0,43.335,52.043,8.66,8.616,1
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
True,23,False,False,False,55916,575153,99,255701,260752.0,61.076,165.14,13.271,8.547,0
False,17,False,True,False,269,97,232,135,1440.0,24.993,22.524,7.246,7.338,1
False,17,True,False,False,22048,1810,1008,230939,235065.0,51.887,92.645,8.689,8.544,1
False,21,False,False,False,23837,25378,535,28803,30858.0,63.732,104.137,10.22,7.86,1
False,6,True,True,False,22776,7439,3689,21670,26454.0,73.219,89.001,9.411,9.045,1
False,17,True,True,False,12351,437,1306,1945,4350.0,43.643,46.064,7.953,8.219,0
True,23,False,True,False,26615,72738,3032,36159,41411.0,89.751,117.496,11.264,9.022,0
False,22,True,False,False,72553,5975,5456,71964,77040.0,74.822,97.25,9.31,9.262,1
False,16,True,False,False,34939,573,4,52679,55684.0,10.224,69.066,8.183,8.01,0
True,22,True,False,False,9964,9025,5287,11968,15970.0,78.084,85.524,9.475,9.137,0
True,12,True,False,False,6440,10970,281,84692,89747.0,52.487,105.559,9.682,8.582,0
False,16,True,False,False,3378,2829,1422,5043,8746.0,57.707,67.765,8.785,8.542,1
True,3,True,False,False,11260,7651,506,78486,84283.0,55.7,100.791,9.507,8.749,0
False,12,True,False,False,3649,859,1223,5026,8038.0,48.041,57.586,8.262,8.351,1
False,15,False,True,False,175372,2101,1685,18767,20547.0,56.845,75.282,8.264,8.151,0
True,12,True,False,False,2970,2625742,506,293545,298494.0,92.063,186.088,14.783,8.604,1
False,22,False,True,False,611,155,283,549,636.0,28.527,31.864,5.493,5.916,0
False,19,True,True,False,99242,357,199,151411,154984.0,31.157,70.142,8.277,8.236,1
False,18,True,False,False,38193,788,570,34882,40027.0,42.342,69.775,8.688,8.651,0
False,12,True,False,False,8061,10819,2160,12947,17920.0,71.325,87.956,9.667,8.873,1
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
False,15,False,True,False,293,407,1071,10215,14504.0,41.942,55.494,8.455,8.587,1
False,14,False,False,False,579,1909,203,825,3386.0,40.178,50.743,8.405,7.925,1
False,21,True,False,False,1417,698,712,2057,4993.0,43.028,49.97,8.198,8.202,0
False,21,True,False,False,18516,2515,2416,13398,16955.0,61.001,74.412,8.712,8.695,1
False,16,False,True,False,2055,2751,501,1990,4058.0,49.252,60.164,8.481,7.852,0
False,17,False,False,False,10093,46404,25125,128940,133664.0,108.866,126.44,10.842,10.304,1
False,18,True,True,False,254828,4182,4372,328562,332368.0,69.906,105.923,8.986,9.009,1
False,19,True,False,False,6724,1311,1355,5135,8433.0,51.779,61.34,8.436,8.445,1
False,16,True,True,False,3666,4103,674,7801,9130.0,54.201,74.562,8.6,7.603,0
False,20,True,False,False,21900,11289,38,46136,49374.0,34.187,100.216,9.584,8.095,1
False,17,False,True,False,2632,803,483,1849,5504.0,41.356,50.325,8.403,8.328,0
False,22,False,False,False,6,5753,23,8621,10729.0,27.514,78.456,8.97,7.665,1
False,4,False,True,False,490,3126,254,1049,2432.0,44.595,55.985,8.414,7.401,1
False,16,False,True,False,12,45,21,87458,88885.0,11.834,43.566,7.295,7.279,1
False,18,False,True,False,61635,3208,4961,32933,36035.0,68.704,83.985,8.75,8.995,0
False,3,False,True,False,129,6,23,82,174.0,6.184,8.599,4.595,4.754,0
False,11,True,False,False,46963,2615,5001,325264,328377.0,67.028,99.882,8.653,9.001,1
False,7,True,False,False,4441,395,457,885,3428.0,36.647,40.594,7.986,8.007,0
False,20,True,True,False,25388,2143,1361,19114,23441.0,55.355,75.617,8.775,8.646,0
False,8,False,True,False,251,27,481,1352,4388.0,20.586,24.025,8.027,8.166,1
False,14,False,True,False,1076,1682,929,985,1417.0,50.774,51.208,7.657,7.217,1
False,12,False,True,False,708,2001,554,1735,2468.0,48.036,56.705,7.914,7.161,1
False,8,False,True,False,247,15,51,316,5326.0,10.955,15.967,8.522,8.53,0
True,8,True,False,False,355,30847,56,134046,138709.0,41.792,122.036,10.478,8.46,0
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
True,12,False,True,False,771,3732,186,41874,43698.0,43.026,87.534,8.623,7.606,0
False,14,False,True,False,155,4174,774,69721,70954.0,55.464,92.975,8.596,7.605,1
False,6,True,True,False,71462,12457,12783,615453,620487.0,89.171,125.705,9.769,9.788,1
True,17,True,True,False,3451,122731,4791,205090,209475.0,99.305,143.322,11.753,9.124,1
False,9,False,True,False,5498,2237,894,74242,76773.0,52.426,86.506,8.47,8.139,1
False,13,False,True,False,2997,3268,4739,11431,16239.0,68.491,75.615,8.997,9.164,1
True,14,False,False,False,2,8334838,22,570882,576559.0,49.967,211.23,15.937,8.648,1
False,18,True,True,False,129,1839,67,2108,3292.0,31.72,57.539,8.014,7.132,1
False,3,False,False,False,3758,753,988,17634,22578.0,45.693,64.781,8.648,8.688,1
False,14,False,True,False,18742,840,982,14553,18136.0,46.405,64.555,8.395,8.426,1
False,8,False,False,False,74923,4115,4303,346848,351917.0,69.638,106.169,9.125,9.146,1
False,22,False,False,False,6121,6811,3394,4474,7866.0,71.759,74.197,9.231,8.823,1
False,20,False,True,False,31074,2601,2826,6887,8617.0,62.495,69.499,8.374,8.424,0
False,9,False,True,False,57597,14215,10178,63662,67650.0,88.24,105.77,9.809,9.559,1
False,21,True,False,False,15181,3197,1291,4873,9117.0,57.815,68.53,8.915,8.619,1
True,14,True,False,False,542,2472136,4393,117835,123228.0,123.476,171.893,14.723,9.189,1
False,18,False,False,False,27090,3364,4972,77108,82535.0,69.126,91.387,9.082,9.25,1
False,18,False,False,False,1223,1035,577,1934,5569.0,44.155,52.545,8.449,8.346,1
False,12,False,True,False,120355,8824,7545,51318,55034.0,81.121,98.538,9.437,9.329,1
True,14,True,False,False,0,197344,27,306187,310584.0,40.629,154.018,12.215,8.395,1
False,20,True,False,False,110924,81714,49951,497070,500504.0,122.372,148.361,11.352,10.885,1
True,17,True,False,False,10138,4940,519,4399,8532.0,53.191,71.354,9.113,8.445,0
False,1,True,False,False,5701,3253,981,22153,25201.0,55.721,80.923,8.749,8.302,0
False,5,True,True,False,171224,3394,4744,156771,160746.0,68.82,97.256,8.905,9.073,1
False,11,True,False,False,23609,14230,11396,87285,91108.0,89.331,108.8,9.801,9.63,1
False,17,False,False,False,38,55,342,273,2024.0,23.499,22.595,7.499,7.647,1
False,7,False,True,False,3327,988,441,2689,5917.0,42.01,54.465,8.347,8.208,1
False,11,True,False,False,2513,1578,1239,1441,5085.0,52.457,53.568,8.561,8.494,0
True,21,True,False,False,19407,1204599,95816,222663,228066.0,160.602,172.408,14.006,11.525,1
True,17,True,False,False,3744,182393,1180,20613,24506.0,85.695,120.336,12.135,8.532,0
False,11,False,True,False,12815,8865,8906,8031,12140.0,82.67,81.73,9.471,9.474,1
False,23,False,True,False,15,3357,2664,2002,5156.0,64.043,61.725,8.781,8.669,1
False,11,False,True,False,42455,7537,7218,29891,30643.0,79.318,92.003,9.023,8.984,0
False,14,False,False,False,916,427,481,3748,9410.0,37.433,49.862,8.714,8.723,1
False,18,False,False,False,13891,4028,4932,6835,8486.0,70.592,73.3,8.645,8.792,1
False,10,False,False,False,11652,344,896,2053,4367.0,39.731,44.572,7.886,8.074,1
False,22,False,False,False,2830,3007,771,2226,4033.0,53.252,61.737,8.479,7.855,0
False,22,False,True,False,2513,1815,2460,3097,4878.0,58.597,60.324,8.188,8.353,0
True,21,True,True,False,6278,66361,386,59282,63621.0,66.156,122.022,11.166,8.461,0
False,13,False,True,False,60167,515,1108,21079,26293.0,43.793,62.187,8.653,8.752,0
True,12,False,False,False,7385,92582,1,13293,18220.0,7.927,108.584,11.488,8.503,0
False,22,False,True,False,6666,362,516,869,3311.0,36.828,39.896,7.939,7.993,0
False,20,True,True,False,6752,753,1453,2180,6920.0,48.247,50.933,8.611,8.731,0
False,8,True,True,False,747,1985,1781,812,2085.0,56.844,50.885,8.089,8.025,1
True,23,True,False,False,6879,43335,592,157996,163059.0,68.173,127.804,10.787,8.64,0
False,17,False,True,False,142468,1328,1416,59479,60713.0,52.189,79.067,7.849,7.883,0
True,10,False,False,False,40293,440395,93,3956,7802.0,59.042,107.644,13.004,8.279,0
False,13,True,False,False,32501,8996,2164,18764,23617.0,69.925,89.587,9.536,8.856,1
True,13,False,True,False,727,15855,220,42844,45069.0,52.207,103.148,9.803,7.802,0
False,21,True,True,False,978,1554,844,792,1331.0,49.529,49.062,7.647,7.233,0
False,1,True,False,False,4493,118351,3937,182242,186529.0,96.704,141.498,11.717,9.015,1
False,17,True,False,False,61785,6733,1699,10368,12328.0,65.569,81.508,9.07,8.205,0
False,20,False,False,False,48,1676,1004,18565,23181.0,51.325,72.979,8.747,8.634,1
